Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-1.926e+00,-0.328,-0.32,-0.91,-0.87
-1.924e+00,-0.32,-0.336,-0.93,-0.97
-1.922e+00,-0.312,-0.304,-0.93,-0.87
-1.920e+00,-0.312,-0.32,-0.95,-0.97
-1.918e+00,-0.296,-0.288,-0.95,-0.89
-1.916e+00,-0.296,-0.312,-0.95,-0.99
-1.914e+00,-0.288,-0.272,-0.95,-0.89
-1.912e+00,-0.28,-0.288,-0.97,-0.99
-1.911e+00,-0.28,-0.256,-0.97,-0.91
-1.909e+00,-0.264,-0.28,-0.95,-1.01
-1.907e+00,-0.256,-0.24,-0.97,-0.91
-1.905e+00,-0.248,-0.264,-0.97,-1.01
-1.903e+00,-0.24,-0.232,-0.97,-0.91
-1.901e+00,-0.24,-0.248,-0.97,-1.01
-1.899e+00,-0.232,-0.216,-0.99,-0.93
-1.897e+00,-0.224,-0.232,-0.99,-1.03
-1.895e+00,-0.216,-0.2,-0.99,-0.93
-1.893e+00,-0.208,-0.216,-0.99,-1.03
-1.891e+00,-0.2,-0.184,-0.99,-0.93
-1.889e+00,-0.192,-0.2,-0.99,-1.03
-1.887e+00,-0.192,-0.168,-1.01,-0.95
-1.886e+00,-0.176,-0.192,-1.01,-1.05
-1.884e+00,-0.168,-0.16,-1.01,-0.95
-1.882e+00,-0.16,-0.176,-1.01,-1.05
-1.880e+00,-0.16,-0.144,-1.01,-0.95
-1.878e+00,-0.152,-0.16,-1.01,-1.05
-1.876e+00,-0.136,-0.128,-1.01,-0.95
-1.874e+00,-0.136,-0.144,-1.01,-1.05
-1.872e+00,-0.128,-0.112,-1.01,-0.97
-1.870e+00,-0.112,-0.128,-1.01,-1.05
-1.868e+00,-0.112,-0.096,-1.03,-0.97
-1.866e+00,-0.104,-0.112,-1.03,-1.07
-1.864e+00,-0.096,-0.08,-1.03,-0.97
-1.863e+00,-0.096,-0.096,-1.03,-1.07
-1.861e+00,-0.08,-0.064,-1.03,-0.97
-1.859e+00,-0.072,-0.08,-1.03,-1.07
-1.857e+00,-0.072,-0.056,-1.03,-0.97
-1.855e+00,-0.064,-0.072,-1.05,-1.07
-1.853e+00,-0.056,-0.04,-1.03,-0.97
-1.851e+00,-0.048,-0.056,-1.03,-1.07
-1.849e+00,-0.04,-0.024,-1.05,-0.97
-1.847e+00,-0.024,-0.04,-1.05,-1.07
-1.845e+00,-0.024,-0.008,-1.03,-0.99
-1.843e+00,-0.016,-0.024,-1.05,-1.07
-1.841e+00,-0.008,-1.78814e-10,-1.03,-0.99
-1.839e+00,-1.78814e-10,-0.016,-1.03,-1.07
-1.838e+00,0.008,0.024,-1.03,-0.99
-1.836e+00,0.016,0.008,-1.05,-1.07
-1.834e+00,0.024,0.032,-1.03,-0.99
-1.832e+00,0.032,0.016,-1.03,-1.07
-1.830e+00,0.04,0.056,-1.05,-0.99
-1.828e+00,0.048,0.04,-1.03,-1.07
-1.826e+00,0.048,0.064,-1.03,-0.99
-1.824e+00,0.064,0.048,-1.03,-1.07
-1.822e+00,0.072,0.08,-1.05,-0.99
-1.820e+00,0.072,0.064,-1.01,-1.07
-1.818e+00,0.08,0.096,-1.03,-0.97
-1.816e+00,0.088,0.08,-1.05,-1.07
-1.815e+00,0.096,0.112,-1.03,-0.97
-1.813e+00,0.104,0.096,-1.03,-1.07
-1.811e+00,0.112,0.128,-1.03,-0.97
-1.809e+00,0.12,0.112,-1.03,-1.07
-1.807e+00,0.12,0.144,-1.01,-0.97
-1.805e+00,0.136,0.128,-1.03,-1.05
-1.803e+00,0.136,0.152,-1.03,-0.97
-1.801e+00,0.144,0.136,-1.03,-1.05
-1.799e+00,0.152,0.168,-1.03,-0.97
-1.797e+00,0.16,0.152,-1.01,-1.05
-1.795e+00,0.176,0.184,-1.01,-0.97
-1.793e+00,0.176,0.168,-1.01,-1.05
-1.791e+00,0.192,0.2,-1.01,-0.95
-1.790e+00,0.192,0.184,-1.01,-1.05
-1.788e+00,0.2,0.216,-0.99,-0.95
-1.786e+00,0.208,0.2,-0.99,-1.03
-1.784e+00,0.216,0.232,-1.01,-0.95
-1.782e+00,0.224,0.216,-0.99,-1.03
-1.780e+00,0.232,0.248,-0.99,-0.95
-1.778e+00,0.24,0.224,-0.99,-1.03
-1.776e+00,0.248,0.264,-0.99,-0.93
-1.774e+00,0.256,0.24,-0.97,-1.01
-1.772e+00,0.256,0.272,-0.97,-0.93
-1.770e+00,0.264,0.256,-0.99,-1.01
-1.768e+00,0.272,0.288,-0.97,-0.91
-1.767e+00,0.28,0.272,-0.97,-1.01
-1.765e+00,0.288,0.304,-0.97,-0.91
-1.763e+00,0.304,0.288,-0.97,-0.99
-1.761e+00,0.304,0.32,-0.95,-0.89
-1.759e+00,0.312,0.296,-0.95,-0.99
-1.757e+00,0.32,0.328,-0.97,-0.89
-1.755e+00,0.32,0.312,-0.93,-0.97
-1.753e+00,0.336,0.344,-0.93,-0.89
-1.751e+00,0.336,0.328,-0.93,-0.97
-1.749e+00,0.344,0.36,-0.93,-0.87
-1.747e+00,0.352,0.344,-0.91,-0.95
-1.745e+00,0.36,0.368,-0.93,-0.87
-1.743e+00,0.36,0.352,-0.91,-0.95
-1.742e+00,0.368,0.392,-0.91,-0.85
-1.740e+00,0.376,0.368,-0.91,-0.93
-1.738e+00,0.384,0.4,-0.91,-0.85
-1.736e+00,0.392,0.384,-0.89,-0.93
-1.734e+00,0.4,0.416,-0.89,-0.83
-1.732e+00,0.408,0.4,-0.89,-0.91
-1.730e+00,0.416,0.424,-0.87,-0.83
-1.728e+00,0.416,0.408,-0.87,-0.91
-1.726e+00,0.424,0.44,-0.87,-0.81
-1.724e+00,0.432,0.424,-0.87,-0.89
-1.722e+00,0.432,0.448,-0.87,-0.81
-1.720e+00,0.44,0.432,-0.85,-0.87
-1.719e+00,0.448,0.464,-0.85,-0.79
-1.717e+00,0.456,0.448,-0.83,-0.87
-1.715e+00,0.464,0.472,-0.83,-0.77
-1.713e+00,0.464,0.456,-0.83,-0.85
-1.711e+00,0.472,0.488,-0.83,-0.77
-1.709e+00,0.48,0.472,-0.81,-0.85
-1.707e+00,0.48,0.496,-0.81,-0.75
-1.705e+00,0.488,0.48,-0.81,-0.83
-1.703e+00,0.496,0.504,-0.79,-0.73
-1.701e+00,0.504,0.488,-0.79,-0.83
-1.699e+00,0.504,0.52,-0.79,-0.73
-1.697e+00,0.512,0.504,-0.77,-0.81
-1.695e+00,0.52,0.536,-0.77,-0.71
-1.694e+00,0.52,0.512,-0.75,-0.79
-1.692e+00,0.536,0.544,-0.75,-0.69
-1.690e+00,0.536,0.528,-0.73,-0.77
-1.688e+00,0.536,0.552,-0.73,-0.67
-1.686e+00,0.544,0.536,-0.73,-0.75
-1.684e+00,0.544,0.56,-0.73,-0.65
-1.682e+00,0.552,0.544,-0.71,-0.75
-1.680e+00,0.56,0.576,-0.71,-0.65
-1.678e+00,0.568,0.56,-0.69,-0.73
-1.676e+00,0.568,0.584,-0.69,-0.63
-1.674e+00,0.576,0.568,-0.69,-0.71
-1.672e+00,0.576,0.592,-0.67,-0.61
-1.671e+00,0.584,0.576,-0.67,-0.69
-1.669e+00,0.584,0.6,-0.65,-0.59
-1.667e+00,0.592,0.584,-0.65,-0.69
-1.665e+00,0.6,0.608,-0.63,-0.57
-1.663e+00,0.6,0.592,-0.61,-0.67
-1.661e+00,0.608,0.616,-0.63,-0.57
-1.659e+00,0.616,0.6,-0.61,-0.65
-1.657e+00,0.616,0.632,-0.61,-0.55
-1.655e+00,0.616,0.608,-0.61,-0.63
-1.653e+00,0.624,0.632,-0.59,-0.53
-1.651e+00,0.624,0.616,-0.57,-0.61
-1.649e+00,0.632,0.64,-0.57,-0.51
-1.647e+00,0.632,0.624,-0.57,-0.59
-1.646e+00,0.64,0.656,-0.55,-0.49
-1.644e+00,0.64,0.632,-0.53,-0.57
-1.642e+00,0.648,0.656,-0.55,-0.47
-1.640e+00,0.648,0.64,-0.53,-0.55
-1.638e+00,0.648,0.664,-0.51,-0.45
-1.636e+00,0.656,0.648,-0.49,-0.53
-1.634e+00,0.664,0.672,-0.49,-0.43
-1.632e+00,0.664,0.656,-0.49,-0.51
-1.630e+00,0.672,0.68,-0.47,-0.41
-1.628e+00,0.672,0.664,-0.47,-0.49
-1.626e+00,0.672,0.688,-0.47,-0.39
-1.624e+00,0.688,0.672,-0.45,-0.49
-1.623e+00,0.68,0.696,-0.43,-0.37
-1.621e+00,0.68,0.672,-0.43,-0.47
-1.619e+00,0.688,0.696,-0.41,-0.35
-1.617e+00,0.688,0.68,-0.41,-0.43
-1.615e+00,0.696,0.704,-0.39,-0.33
-1.613e+00,0.696,0.688,-0.39,-0.43
-1.611e+00,0.696,0.712,-0.37,-0.33
-1.609e+00,0.704,0.696,-0.37,-0.39
-1.607e+00,0.704,0.712,-0.37,-0.29
-1.605e+00,0.704,0.696,-0.35,-0.39
-1.603e+00,0.712,0.72,-0.35,-0.27
-1.601e+00,0.712,0.704,-0.35,-0.35
-1.599e+00,0.712,0.72,-0.31,-0.27
-1.598e+00,0.712,0.704,-0.31,-0.33
-1.596e+00,0.72,0.728,-0.29,-0.25
-1.594e+00,0.72,0.712,-0.29,-0.31
-1.592e+00,0.72,0.728,-0.27,-0.23
-1.590e+00,0.72,0.712,-0.27,-0.31
-1.588e+00,0.72,0.736,-0.27,-0.21
-1.586e+00,0.728,0.72,-0.25,-0.29
-1.584e+00,0.728,0.736,-0.23,-0.17
-1.582e+00,0.728,0.72,-0.23,-0.25
-1.580e+00,0.728,0.736,-0.21,-0.15
-1.578e+00,0.728,0.72,-0.21,-0.23
-1.576e+00,0.728,0.744,-0.21,-0.13
-1.575e+00,0.728,0.728,-0.19,-0.21
-1.573e+00,0.736,0.744,-0.19,-0.13
-1.571e+00,0.736,0.728,-0.17,-0.19
-1.569e+00,0.736,0.744,-0.17,-0.11
-1.567e+00,0.736,0.728,-0.15,-0.17
-1.565e+00,0.736,0.744,-0.15,-0.07
-1.563e+00,0.736,0.728,-0.13,-0.17
-1.561e+00,0.736,0.752,-0.13,-0.07
-1.559e+00,0.736,0.728,-0.11,-0.13
-1.557e+00,0.736,0.752,-0.11,-0.05
-1.555e+00,0.736,0.728,-0.09,-0.11
-1.553e+00,0.736,0.752,-0.07,-0.01
-1.551e+00,0.744,0.728,-0.05,-0.09
-1.550e+00,0.736,0.752,-0.05,0.01
-1.548e+00,0.736,0.728,-0.03,-0.07
-1.546e+00,0.736,0.752,-0.03,0.03
-1.544e+00,0.736,0.728,-0.03,-0.05
-1.542e+00,0.736,0.752,-0.01,0.05
-1.540e+00,0.736,0.728,0.01,-0.03
-1.538e+00,0.736,0.752,-0.01,0.07
-1.536e+00,0.744,0.728,0.01,-0.01
-1.534e+00,0.744,0.752,0.03,0.09
-1.532e+00,0.736,0.728,0.05,0.01
-1.530e+00,0.736,0.752,0.05,0.11
-1.528e+00,0.736,0.728,0.05,0.03
-1.526e+00,0.736,0.744,0.07,0.13
-1.525e+00,0.736,0.728,0.09,0.05
-1.523e+00,0.736,0.744,0.11,0.15
-1.521e+00,0.736,0.72,0.11,0.07
-1.519e+00,0.728,0.744,0.09,0.17
-1.517e+00,0.736,0.72,0.13,0.09
-1.515e+00,0.728,0.744,0.15,0.19
-1.513e+00,0.736,0.72,0.15,0.11
-1.511e+00,0.728,0.736,0.17,0.21
-1.509e+00,0.728,0.712,0.17,0.13
-1.507e+00,0.728,0.736,0.17,0.23
-1.505e+00,0.72,0.712,0.19,0.15
-1.503e+00,0.72,0.728,0.19,0.25
-1.502e+00,0.72,0.712,0.21,0.17
-1.500e+00,0.72,0.728,0.21,0.27
-1.498e+00,0.72,0.704,0.23,0.19
-1.496e+00,0.712,0.728,0.23,0.29
-1.494e+00,0.712,0.696,0.25,0.21
-1.492e+00,0.712,0.72,0.25,0.31
-1.490e+00,0.712,0.696,0.27,0.23
-1.488e+00,0.704,0.72,0.27,0.33
-1.486e+00,0.704,0.688,0.29,0.25
-1.484e+00,0.704,0.712,0.31,0.35
-1.482e+00,0.696,0.688,0.31,0.27
-1.480e+00,0.696,0.704,0.33,0.37
-1.478e+00,0.688,0.68,0.31,0.29
-1.477e+00,0.696,0.704,0.33,0.39
-1.475e+00,0.688,0.672,0.35,0.31
-1.473e+00,0.688,0.696,0.37,0.41
-1.471e+00,0.68,0.664,0.37,0.33
-1.469e+00,0.68,0.688,0.37,0.43
-1.467e+00,0.672,0.656,0.39,0.35
-1.465e+00,0.672,0.688,0.39,0.45
-1.463e+00,0.672,0.656,0.41,0.37
-1.461e+00,0.664,0.68,0.41,0.47
-1.459e+00,0.664,0.648,0.41,0.39
-1.457e+00,0.656,0.672,0.43,0.49
-1.455e+00,0.656,0.64,0.45,0.41
-1.454e+00,0.656,0.664,0.45,0.51
-1.452e+00,0.648,0.632,0.45,0.43
-1.450e+00,0.64,0.656,0.47,0.53
-1.448e+00,0.64,0.624,0.49,0.45
-1.446e+00,0.64,0.648,0.49,0.55
-1.444e+00,0.632,0.616,0.49,0.47
-1.442e+00,0.632,0.64,0.51,0.55
-1.440e+00,0.624,0.608,0.53,0.49
-1.438e+00,0.616,0.632,0.53,0.57
-1.436e+00,0.616,0.6,0.55,0.51
-1.434e+00,0.608,0.624,0.55,0.59
-1.432e+00,0.608,0.592,0.55,0.53
-1.430e+00,0.6,0.616,0.57,0.61
-1.429e+00,0.6,0.576,0.57,0.55
-1.427e+00,0.592,0.608,0.57,0.63
-1.425e+00,0.584,0.568,0.59,0.55
-1.423e+00,0.584,0.6,0.61,0.65
-1.421e+00,0.576,0.56,0.61,0.57
-1.419e+00,0.576,0.592,0.61,0.67
-1.417e+00,0.568,0.552,0.63,0.59
-1.415e+00,0.568,0.576,0.63,0.69
-1.413e+00,0.56,0.544,0.63,0.61
-1.411e+00,0.552,0.568,0.65,0.69
-1.409e+00,0.552,0.528,0.67,0.63
-1.407e+00,0.544,0.56,0.67,0.71
-1.406e+00,0.536,0.52,0.67,0.63
-1.404e+00,0.536,0.544,0.67,0.73
-1.402e+00,0.536,0.512,0.69,0.65
-1.400e+00,0.52,0.536,0.69,0.75
-1.398e+00,0.52,0.504,0.71,0.67
-1.396e+00,0.512,0.528,0.71,0.75
-1.394e+00,0.504,0.488,0.71,0.69
-1.392e+00,0.504,0.52,0.71,0.77
-1.390e+00,0.496,0.48,0.75,0.71
-1.388e+00,0.488,0.504,0.75,0.79
-1.386e+00,0.48,0.464,0.75,0.71
-1.384e+00,0.48,0.496,0.75,0.81
-1.382e+00,0.472,0.456,0.77,0.73
-1.381e+00,0.464,0.48,0.77,0.81
-1.379e+00,0.464,0.44,0.79,0.75
-1.377e+00,0.456,0.472,0.79,0.83
-1.375e+00,0.448,0.424,0.79,0.75
-1.373e+00,0.44,0.456,0.79,0.85
-1.371e+00,0.44,0.416,0.81,0.77
-1.369e+00,0.432,0.44,0.79,0.85
-1.367e+00,0.424,0.408,0.81,0.77
-1.365e+00,0.416,0.432,0.81,0.87
-1.363e+00,0.416,0.392,0.81,0.79
-1.361e+00,0.408,0.424,0.81,0.89
-1.359e+00,0.4,0.376,0.83,0.81
-1.358e+00,0.4,0.408,0.83,0.89
-1.356e+00,0.384,0.368,0.85,0.81
-1.354e+00,0.376,0.392,0.85,0.91
-1.352e+00,0.376,0.352,0.87,0.83
-1.350e+00,0.368,0.384,0.87,0.91
-1.348e+00,0.36,0.336,0.85,0.83
-1.346e+00,0.352,0.368,0.87,0.91
-1.344e+00,0.352,0.328,0.89,0.85
-1.342e+00,0.336,0.352,0.87,0.93
-1.340e+00,0.328,0.304,0.89,0.85
-1.338e+00,0.328,0.344,0.89,0.95
-1.336e+00,0.32,0.296,0.89,0.87
-1.334e+00,0.312,0.328,0.87,0.95
-1.333e+00,0.304,0.28,0.91,0.87
-1.331e+00,0.304,0.312,0.91,0.95
-1.329e+00,0.288,0.264,0.91,0.87
-1.327e+00,0.288,0.296,0.93,0.97
-1.325e+00,0.272,0.248,0.93,0.89
-1.323e+00,0.264,0.288,0.93,0.97
-1.321e+00,0.264,0.232,0.93,0.89
-1.319e+00,0.256,0.272,0.95,0.99
-1.317e+00,0.248,0.224,0.93,0.91
-1.315e+00,0.24,0.256,0.95,0.99
-1.313e+00,0.232,0.208,0.95,0.91
-1.311e+00,0.224,0.24,0.95,1.01
-1.310e+00,0.216,0.192,0.97,0.93
-1.308e+00,0.208,0.224,0.95,1.01
-1.306e+00,0.2,0.176,0.97,0.93
-1.304e+00,0.192,0.208,0.97,1.01
-1.302e+00,0.184,0.168,0.95,0.93
-1.300e+00,0.176,0.192,0.97,1.01
-1.298e+00,0.168,0.144,0.97,0.93
-1.296e+00,0.16,0.184,0.97,1.03
-1.294e+00,0.152,0.136,0.97,0.95
-1.292e+00,0.144,0.16,0.99,1.03
-1.290e+00,0.144,0.12,0.99,0.95
-1.288e+00,0.136,0.152,0.99,1.03
-1.286e+00,0.12,0.104,0.99,0.95
-1.285e+00,0.12,0.136,0.99,1.03
-1.283e+00,0.112,0.088,0.99,0.95
-1.281e+00,0.104,0.12,0.99,1.03
-1.279e+00,0.096,0.072,0.99,0.95
-1.277e+00,0.088,0.104,0.99,1.03
-1.275e+00,0.08,0.056,0.99,0.95
-1.273e+00,0.072,0.088,1.01,1.03
-1.271e+00,0.072,0.048,1.01,0.95
-1.269e+00,0.056,0.072,0.99,1.05
-1.267e+00,0.056,0.024,1.01,0.97
-1.265e+00,0.048,0.064,1.01,1.05
-1.263e+00,0.04,0.016,0.99,0.97
-1.262e+00,0.032,0.04,1.01,1.05
-1.260e+00,0.024,-1.78814e-10,1.01,0.97
-1.258e+00,0.016,0.032,1.01,1.05
-1.256e+00,0.008,-0.016,1.01,0.97
-1.254e+00,-1.78814e-10,0.016,1.01,1.05
-1.252e+00,-0.008,-0.032,0.99,0.97
-1.250e+00,-0.016,-1.78814e-10,1.01,1.05
-1.248e+00,-0.016,-0.048,1.01,0.97
-1.246e+00,-0.032,-0.016,1.01,1.05
-1.244e+00,-0.04,-0.064,1.01,0.97
-1.242e+00,-0.04,-0.032,1.01,1.05
-1.240e+00,-0.056,-0.072,1.01,0.97
-1.238e+00,-0.056,-0.04,1.01,1.05
-1.237e+00,-0.064,-0.096,0.99,0.97
-1.235e+00,-0.072,-0.056,1.01,1.05
-1.233e+00,-0.08,-0.104,0.99,0.95
-1.231e+00,-0.088,-0.072,0.99,1.05
-1.229e+00,-0.096,-0.12,1.01,0.95
-1.227e+00,-0.104,-0.088,0.99,1.03
-1.225e+00,-0.104,-0.136,0.99,0.95
-1.223e+00,-0.12,-0.104,0.99,1.03
-1.221e+00,-0.128,-0.152,0.99,0.95
-1.219e+00,-0.136,-0.12,0.99,1.03
-1.217e+00,-0.144,-0.168,0.99,0.95
-1.215e+00,-0.152,-0.136,0.99,1.03
-1.214e+00,-0.16,-0.184,0.99,0.95
-1.212e+00,-0.16,-0.144,0.97,1.03
-1.210e+00,-0.168,-0.192,0.97,0.95
-1.208e+00,-0.184,-0.16,0.97,1.03
-1.206e+00,-0.184,-0.208,0.97,0.93
-1.204e+00,-0.192,-0.176,0.97,1.01
-1.202e+00,-0.2,-0.224,0.99,0.93
-1.200e+00,-0.208,-0.192,0.97,1.01
-1.198e+00,-0.216,-0.24,0.97,0.93
-1.196e+00,-0.224,-0.208,0.95,1.01
-1.194e+00,-0.232,-0.256,0.95,0.91
-1.192e+00,-0.232,-0.224,0.95,0.99
-1.190e+00,-0.24,-0.272,0.93,0.91
-1.189e+00,-0.248,-0.24,0.95,0.99
-1.187e+00,-0.256,-0.28,0.95,0.91
-1.185e+00,-0.264,-0.248,0.93,0.99
-1.183e+00,-0.272,-0.304,0.93,0.89
-1.181e+00,-0.288,-0.264,0.95,0.97
-1.179e+00,-0.288,-0.312,0.91,0.89
-1.177e+00,-0.296,-0.28,0.93,0.97
-1.175e+00,-0.304,-0.328,0.91,0.87
-1.173e+00,-0.312,-0.296,0.91,0.97
-1.171e+00,-0.312,-0.344,0.91,0.87
-1.169e+00,-0.32,-0.304,0.91,0.95
-1.167e+00,-0.328,-0.352,0.91,0.87
-1.166e+00,-0.336,-0.32,0.89,0.95
-1.164e+00,-0.344,-0.368,0.91,0.85
-1.162e+00,-0.352,-0.336,0.89,0.95
-1.160e+00,-0.36,-0.384,0.87,0.85
-1.158e+00,-0.36,-0.352,0.87,0.93
-1.156e+00,-0.368,-0.392,0.89,0.83
-1.154e+00,-0.376,-0.36,0.87,0.91
-1.152e+00,-0.384,-0.408,0.87,0.81
-1.150e+00,-0.392,-0.376,0.85,0.91
-1.148e+00,-0.4,-0.416,0.87,0.81
-1.146e+00,-0.4,-0.392,0.83,0.89
-1.144e+00,-0.416,-0.432,0.85,0.79
-1.142e+00,-0.424,-0.4,0.83,0.89
-1.141e+00,-0.424,-0.44,0.83,0.79
-1.139e+00,-0.432,-0.416,0.83,0.87
-1.137e+00,-0.44,-0.456,0.81,0.77
-1.135e+00,-0.44,-0.424,0.81,0.87
-1.133e+00,-0.448,-0.464,0.81,0.77
-1.131e+00,-0.456,-0.44,0.79,0.85
-1.129e+00,-0.456,-0.48,0.79,0.75
-1.127e+00,-0.464,-0.448,0.79,0.83
-1.125e+00,-0.472,-0.488,0.79,0.75
-1.123e+00,-0.48,-0.464,0.77,0.83
-1.121e+00,-0.48,-0.496,0.75,0.71
-1.119e+00,-0.48,-0.472,0.77,0.81
-1.118e+00,-0.496,-0.512,0.75,0.71
-1.116e+00,-0.496,-0.488,0.73,0.79
-1.114e+00,-0.504,-0.52,0.75,0.69
-1.112e+00,-0.512,-0.496,0.75,0.79
-1.110e+00,-0.512,-0.536,0.73,0.69
-1.108e+00,-0.512,-0.504,0.71,0.77
-1.106e+00,-0.528,-0.544,0.71,0.67
-1.104e+00,-0.528,-0.52,0.71,0.75
-1.102e+00,-0.536,-0.552,0.69,0.65
-1.100e+00,-0.536,-0.528,0.69,0.73
-1.098e+00,-0.544,-0.568,0.69,0.63
-1.096e+00,-0.552,-0.536,0.67,0.73
-1.094e+00,-0.552,-0.576,0.65,0.61
-1.093e+00,-0.56,-0.544,0.67,0.71
-1.091e+00,-0.568,-0.584,0.65,0.61
-1.089e+00,-0.568,-0.552,0.63,0.69
-1.087e+00,-0.576,-0.592,0.63,0.59
-1.085e+00,-0.576,-0.568,0.63,0.67
-1.083e+00,-0.584,-0.6,0.61,0.57
-1.081e+00,-0.592,-0.576,0.61,0.65
-1.079e+00,-0.592,-0.608,0.61,0.55
-1.077e+00,-0.6,-0.584,0.61,0.65
-1.075e+00,-0.608,-0.624,0.57,0.53
-1.073e+00,-0.608,-0.592,0.57,0.63
-1.071e+00,-0.608,-0.632,0.57,0.51
-1.070e+00,-0.616,-0.6,0.57,0.61
-1.068e+00,-0.616,-0.64,0.55,0.49
-1.066e+00,-0.624,-0.608,0.55,0.59
-1.064e+00,-0.624,-0.648,0.53,0.49
-1.062e+00,-0.632,-0.616,0.51,0.57
-1.060e+00,-0.64,-0.656,0.51,0.47
-1.058e+00,-0.64,-0.624,0.51,0.55
-1.056e+00,-0.64,-0.664,0.49,0.45
-1.054e+00,-0.648,-0.632,0.49,0.53
-1.052e+00,-0.648,-0.664,0.47,0.43
-1.050e+00,-0.648,-0.64,0.47,0.51
-1.048e+00,-0.656,-0.672,0.47,0.41
-1.046e+00,-0.656,-0.648,0.45,0.49
-1.045e+00,-0.664,-0.68,0.43,0.39
-1.043e+00,-0.664,-0.656,0.43,0.47
-1.041e+00,-0.672,-0.688,0.41,0.37
-1.039e+00,-0.672,-0.664,0.39,0.45
-1.037e+00,-0.672,-0.688,0.39,0.35
-1.035e+00,-0.68,-0.664,0.39,0.43
-1.033e+00,-0.68,-0.696,0.39,0.33
-1.031e+00,-0.68,-0.672,0.37,0.41
-1.029e+00,-0.688,-0.704,0.37,0.31
-1.027e+00,-0.696,-0.68,0.35,0.39
-1.025e+00,-0.688,-0.704,0.35,0.29
-1.023e+00,-0.696,-0.68,0.31,0.37
-1.022e+00,-0.696,-0.712,0.33,0.27
-1.020e+00,-0.704,-0.688,0.31,0.35
-1.018e+00,-0.704,-0.72,0.29,0.25
-1.016e+00,-0.704,-0.696,0.29,0.35
-1.014e+00,-0.704,-0.72,0.29,0.23
-1.012e+00,-0.704,-0.696,0.27,0.31
-1.010e+00,-0.712,-0.728,0.25,0.21
-1.008e+00,-0.712,-0.704,0.27,0.29
-1.006e+00,-0.712,-0.728,0.25,0.19
-1.004e+00,-0.712,-0.704,0.23,0.29
-1.002e+00,-0.72,-0.728,0.21,0.17
-1.000e+00,-0.712,-0.712,0.23,0.27
-9.985e-01,-0.72,-0.736,0.21,0.15
-9.965e-01,-0.72,-0.712,0.19,0.23
-9.946e-01,-0.72,-0.736,0.17,0.13
-9.927e-01,-0.72,-0.712,0.15,0.21
-9.908e-01,-0.728,-0.744,0.15,0.11
-9.889e-01,-0.728,-0.72,0.15,0.19
-9.869e-01,-0.728,-0.744,0.13,0.09
-9.850e-01,-0.728,-0.72,0.13,0.19
-9.831e-01,-0.728,-0.744,0.13,0.07
-9.812e-01,-0.728,-0.72,0.11,0.15
-9.793e-01,-0.736,-0.744,0.11,0.05
-9.773e-01,-0.728,-0.72,0.07,0.13
-9.754e-01,-0.736,-0.744,0.07,0.01
-9.735e-01,-0.736,-0.72,0.05,0.13
-9.716e-01,-0.736,-0.744,0.05,-0.01
-9.697e-01,-0.728,-0.72,0.05,0.09
-9.677e-01,-0.736,-0.744,0.01,-0.01
-9.658e-01,-0.736,-0.72,0.01,0.07
-9.639e-01,-0.736,-0.744,-0.01,-0.05
-9.620e-01,-0.736,-0.72,-0.01,0.05
-9.601e-01,-0.728,-0.744,-0.01,-0.07
-9.581e-01,-0.736,-0.728,-0.03,0.03
-9.562e-01,-0.736,-0.744,-0.03,-0.09
-9.543e-01,-0.736,-0.72,-0.03,0.01
-9.524e-01,-0.736,-0.744,-0.05,-0.09
-9.505e-01,-0.736,-0.72,-0.07,-0.01
-9.485e-01,-0.728,-0.744,-0.07,-0.13
-9.466e-01,-0.736,-0.72,-0.07,-0.03
-9.447e-01,-0.728,-0.744,-0.11,-0.15
-9.428e-01,-0.728,-0.72,-0.11,-0.05
-9.409e-01,-0.728,-0.744,-0.11,-0.17
-9.389e-01,-0.728,-0.72,-0.11,-0.07
-9.370e-01,-0.728,-0.744,-0.13,-0.19
-9.351e-01,-0.728,-0.72,-0.15,-0.09
-9.332e-01,-0.72,-0.736,-0.15,-0.21
-9.313e-01,-0.72,-0.712,-0.17,-0.11
-9.293e-01,-0.72,-0.736,-0.17,-0.23
-9.274e-01,-0.72,-0.712,-0.19,-0.13
-9.255e-01,-0.72,-0.736,-0.19,-0.25
-9.236e-01,-0.72,-0.712,-0.21,-0.15
-9.217e-01,-0.72,-0.728,-0.21,-0.27
-9.197e-01,-0.72,-0.704,-0.23,-0.17
-9.178e-01,-0.712,-0.728,-0.25,-0.29
-9.159e-01,-0.712,-0.704,-0.25,-0.19
-9.140e-01,-0.712,-0.72,-0.25,-0.31
-9.121e-01,-0.712,-0.696,-0.27,-0.21
-9.101e-01,-0.704,-0.72,-0.27,-0.33
-9.082e-01,-0.704,-0.696,-0.29,-0.23
-9.063e-01,-0.704,-0.712,-0.31,-0.35
-9.044e-01,-0.696,-0.688,-0.29,-0.25
-9.025e-01,-0.696,-0.712,-0.31,-0.37
-9.005e-01,-0.696,-0.68,-0.31,-0.27
-8.986e-01,-0.688,-0.704,-0.33,-0.39
-8.967e-01,-0.688,-0.68,-0.33,-0.29
-8.948e-01,-0.688,-0.696,-0.35,-0.41
-8.929e-01,-0.68,-0.672,-0.37,-0.31
-8.909e-01,-0.68,-0.696,-0.39,-0.43
-8.890e-01,-0.68,-0.664,-0.37,-0.33
